transaction_id,reason,flagged_date,amount
fc32c40f-827c-404a-b4e3-cafd6b18ea2a,Structuring band 9500–9999.99 SEK,2025-10-06,9729.97
ddc78378-cd39-43fc-8289-caf191667ddb,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49510.96
a25af9d9-5f3b-433f-8795-6e74b7591e34,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49957.96
90f8780b-dd10-4501-b681-33c9001f808f,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49994.45
2a0150f8-6fa7-43a9-ae4a-04b31bab0386,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49644.14
5772dd27-4088-4021-9255-0891cd3197be,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49702.93
77bcab8a-993b-4de3-82c8-ee787b506a3a,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49056.49
d9945d0d-ff3c-4da7-bf13-3a118789ad33,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49916.89
6dace3e0-72b1-4cfd-9c77-aa1c7d9d5871,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49281.64
03b4596f-10e3-4687-a661-4d0b3e8a07dd,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49327.1
2761887d-5c97-4d48-9e39-e595b3cccb8f,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49258.66
98c73323-d9cb-47e6-8b1d-86633f84f9ea,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49182.15
6f7417c1-3531-4d5d-b6ee-3dbf9a97609d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49970.75
2964c5bc-51a2-461a-8c92-5e5a3db0d22d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49745.48
f5d4a856-a55f-47b1-bdeb-95d51a137f66,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49731.5
1646158a-3c97-497c-841d-66f5b974012e,Structuring band 9500–9999.99 SEK,2025-10-06,9957.75
f23c1e70-d3f5-4cce-bac3-f6d6b07f423b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49229.65
45ccc407-f01e-4df4-9a58-1211b55281fb,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49377.55
c7e0a77c-2223-405e-99ab-2f4bfa4e5371,Structuring band 9500–9999.99 SEK,2025-10-06,9865.87
cc9167e1-b69c-4aab-8342-add0bdb9e5dd,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49406.49
f3c1d567-c73f-4322-a8c3-d86b2a697345,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,48643.04
4c9792f3-7356-42b1-bd0f-ab49ca1aabfc,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49255.65
43e18557-0ac9-4051-bbd2-c846f0dfc493,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49874.41
5eda0cc8-08ae-4b8f-846b-0ffb7e5486ba,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49469.37
6b82893d-2bc8-40a0-b5c4-e85bbca3f938,Structuring band 9500–9999.99 SEK,2025-10-06,9921.14
cab5c34d-1340-494e-8ea8-b50dc4f28960,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49056.8
9703474f-9c4d-4394-9183-c65037f38d23,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49692.36
32fb21f2-f244-44ed-a800-b35e8b481370,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49734.89
31a1f3ba-04fd-4b7a-a9c9-8b5919d534f3,Structuring band 9500–9999.99 SEK,2025-10-06,9849.76
c7678ef9-074a-484c-abbe-3e5c6fb56588,Structuring band 9500–9999.99 SEK,2025-10-06,9539.95
39f95fe3-fd81-4782-b4a5-0f82d270d82d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49891.75
9a443fa3-6340-42a3-981e-c001d14a9126,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49184.25
e15521c3-70bb-4a3c-9415-951b0b9d9be0,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49977.89
061972fd-2442-4efa-988e-f3134fd7edf0,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49945.46
6570ce8f-6375-4f4e-9c31-aa258e1a84f9,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49328.41
17d44f8f-fed3-4491-ae37-454a1ddbe967,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49788.81
649cf0b7-962e-4c73-9bd3-a320bded411b,Structuring band 9500–9999.99 SEK,2025-10-06,9727.12
44e705f7-734f-4fb7-860b-0cab09308e85,Structuring band 9500–9999.99 SEK,2025-10-06,9940.97
8c3f5bcf-0cd8-4462-93e8-cb87c144e6c8,Structuring band 9500–9999.99 SEK,2025-10-06,9576.08
a1677aac-beae-4e27-8395-26c47e4a19eb,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49045.1
37c1d5f4-c7d1-42e2-a1d7-24a52aff6cea,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49518.53
c98282ba-72f8-405b-b0a9-2b1705231ed2,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49967.05
62373a87-2134-41c5-b6ce-986098c9fa72,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48967.93
468a304f-122e-4082-8cee-af61b4480230,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49182.84
aa9436b9-22c1-414a-994f-3e2f68ff69c4,Structuring band 9500–9999.99 SEK,2025-10-06,9646.97
5caf70eb-41b2-41ef-a8eb-8184a36a1f86,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49309.07
7f9cd0dd-3bd5-4127-b009-af76d1bc869f,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49069.48
effa8946-ebca-4646-b070-7c0433c7cee3,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49527.35
ab7c51f1-66cb-4410-b3a2-7a6abca163b1,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49181.86
160423c3-5a3f-4be9-b8da-98a8ed2365a5,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49883.39
f197b9b4-fb61-42a0-a597-fe37e65caa86,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49390.22
c5d063fd-51b1-4d8e-a931-cdc0bbddcfd9,Structuring band 9500–9999.99 SEK,2025-10-06,9548.25
0d889940-2f08-44d8-a670-40b99e9dd29c,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49600.55
a70db0d9-2e75-4554-9aea-71f7fe4557c2,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49925.17
a756b42e-8dcd-45c7-8374-4c050c60bdce,Structuring band 9500–9999.99 SEK,2025-10-06,9681.29
e68d1af8-0c19-4110-9347-5880717f8592,Structuring band 9500–9999.99 SEK,2025-10-06,9802.53
da412675-f576-42ed-97b6-920accce751a,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49151.21
dc75c421-4d5d-449b-baf6-20606166b1f4,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49009.5
3e5410e7-4ac4-4604-9d77-4259261425c6,Structuring band 9500–9999.99 SEK,2025-10-06,9748.42
b4053ecb-529b-4b72-9f1b-37a39033ec32,Structuring band 9500–9999.99 SEK,2025-10-06,9649.54
b279181d-df6c-4d08-b39c-5ec5676e5e31,Structuring band 9500–9999.99 SEK,2025-10-06,9677.15
cd6d3b6d-cee7-42f7-92fe-12617fa650c3,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48983.74
ed59408b-4ac0-4f71-9592-93b17245b9b3,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49741.5
19e2836a-c0e6-48c2-bcb3-e84e1ec39e2b,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49099.49
23c3720e-2901-4090-b7be-90298e26a60b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49850.66
e47d244b-3494-4629-8aeb-afcb048ab5a7,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49197.43
6c954252-9f3a-4605-80f0-f07d8829f951,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49472.79
001b63b4-d9b1-4f6d-a019-b667e200c1c9,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49198.08
2af112d9-be2e-4cae-bb30-7fe9caa3046d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49177.29
3840e633-a2c0-478d-a420-e1c130b28e94,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49459.94
04c44c4c-7d46-4d1e-ab14-4a8a7c06ecd7,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49725.76
4baf84f5-e4af-44f4-9c48-158667c49a09,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49178.43
6ce6e3bf-1efc-4027-962e-fd1329c89372,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49145.67
204abbe0-88ed-4f42-b5be-23bc297b4e04,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49496.74
d4f5a4e6-44e8-43c9-b680-9aa8e178a0c5,Structuring band 9500–9999.99 SEK,2025-10-06,9524.81
0e027ffb-1e98-4f00-9f6d-f300cb25028a,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49399.53
6a3a8855-7c87-4b33-8b9b-9b52cd70db41,Structuring band 9500–9999.99 SEK,2025-10-06,9771.56
a12c6f07-2f29-4ad7-a4d2-a9ba4c853d0d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49878.4
df71e321-0e32-4ef8-b8e1-4d1f55212811,Structuring band 9500–9999.99 SEK,2025-10-06,9655.21
2e3a6010-3b67-449e-9008-7f845788d62e,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49295.74
b565d1ad-e868-4ef5-9d06-0d75bdf09e1a,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49612.3
ae0fc8f8-88ef-41d8-892b-bbe0ed35220b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49455.85
a5b07eec-4e27-4338-9655-9f2f0f3f1fdf,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49424.08
7af6ae84-4c86-4bf2-8e32-e31e03794824,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49352.24
781a32aa-7dbc-48fb-aebb-530a2326ef5a,Structuring band 9500–9999.99 SEK,2025-10-06,9595.59
1895f127-6c54-4571-a946-97e255700035,Structuring band 9500–9999.99 SEK,2025-10-06,9896.44
72b6b321-124e-4298-8e08-78df3ee67bda,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49465.61
1e3992ce-774e-4e55-ab2a-ab54b8c2df13,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49648.61
c3049f4d-8266-45cf-865e-40ca37b1aa63,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49618.93
188b34a8-5dd1-4edb-98cd-f1d6912d4463,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49172.53
b55f3624-f98b-44ba-896a-ad7584ca4a3c,Structuring band 9500–9999.99 SEK,2025-10-06,9962.89
fd2baabf-532e-4ef1-962e-cb8ae0de7b7c,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49452.71
f47fcaa6-f641-4e91-a863-441c66f62257,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49150.92
5d1d4686-0c86-4b82-b76b-30ed2c538d45,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49411.65
5fdfb46b-07d6-49cb-88d4-9c6be92840b0,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49448.17
5c6e5c75-d60e-4424-b8c9-bc4127cc326d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49163.41
cb1cd6bc-857b-4f14-8793-3dd2f02058be,Structuring band 9500–9999.99 SEK,2025-10-06,9732.17
663c4d35-436e-4197-8229-268083770b4f,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49760.46
981a74c1-9407-4337-9bc7-ab904ab3e624,Structuring band 9500–9999.99 SEK,2025-10-06,9575.55
bf150f4a-da55-4d26-9885-1a4a454fc734,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49185.41
dd8e438c-db9b-40f4-af1d-ee23c284f35b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49005.09
08e62667-c9c5-4968-9110-e59164faf2de,Structuring band 9500–9999.99 SEK,2025-10-06,9924.96
e2e66991-1af7-4a8a-8c62-77065ef941de,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49935.54
eb5bbaa9-919a-4431-91c9-6be1203cae75,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49691.23
46268844-9c42-422f-bc34-0fc4f0fa3263,Structuring band 9500–9999.99 SEK,2025-10-06,9756.59
1782af1b-1941-4f11-90fc-969882fb9865,Structuring band 9500–9999.99 SEK,2025-10-06,9528.89
ce958049-f264-48d6-8aa7-35db06918a83,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49424.05
2c07259e-47d2-49e5-94a2-76e0ad7b36cf,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49648.11
39519f75-45f6-4e2a-a47b-cf89d62e12e9,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49371.14
a20e2640-7441-4549-96af-9fe138a61df4,Structuring band 9500–9999.99 SEK,2025-10-06,9759.71
8d875c79-0950-49bf-87a0-c01ae8eaa01e,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49222.4
1e8795ee-6c28-4378-9c90-eb436ab40773,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49352.73
ca04049e-a6cb-4b07-a10a-93281c4dfeb6,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49086.06
ea787629-b5c9-4df9-bd40-d956796a2c87,Structuring band 9500–9999.99 SEK,2025-10-06,9958.69
1243df6c-cb02-4e84-aa58-5e1e6594d73d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48923.56
3731fbe2-7022-4a3e-a2c2-dc8cac71e2b1,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49568.34
2960a403-563d-425f-baa2-d3725326981d,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49318.17
2be5fa03-0637-4ed8-bcf7-eedc1adf29ef,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49570.57
9c75d746-8841-49a4-9eb4-7b428803b6b6,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49224.93
8840bdda-ec4b-49d7-99e3-2ea1eff867b6,Structuring band 9500–9999.99 SEK,2025-10-06,9591.67
e1758315-e720-44cf-96d6-ade78afab529,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49450.62
84e3aef1-6768-4405-8f64-711f58221007,Structuring band 9500–9999.99 SEK,2025-10-06,9539.09
b4aaff23-c36e-4bf8-99ee-0df7c6155e56,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49726.45
1e006e86-a537-416b-bca0-6ff42697d95c,Structuring band 9500–9999.99 SEK,2025-10-06,9795.9
3846a366-6690-4ca8-a934-d70161f1a715,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49720.1
72efccfb-7954-4d89-893c-4d73bbf71031,Structuring band 9500–9999.99 SEK,2025-10-06,9833.97
42ed6dfa-a5d6-4a33-a833-472c4f22cdaa,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,48978.79
a21f709d-0f32-415c-8ccb-2d599529801b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49644.28
ce697926-b50b-4eff-9006-592eeced281b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49949.33
3c44914d-7e43-4874-8b46-335cea760922,Structuring band 9500–9999.99 SEK,2025-10-06,9736.79
1569b9bf-e9ab-42d9-afe7-c14fa0561056,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49251.42
0859e040-dd3d-4c37-8593-5626560b4126,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49376.51
e4fef802-c553-44f3-89e7-2055ffc71161,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49145.48
d924f9c6-5cb5-4827-a7f7-e898fce61e41,Structuring band 9500–9999.99 SEK,2025-10-06,9763.9
f384aac3-b94c-4f95-9f3d-e304858cb33a,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49194.02
49a3a715-44eb-4580-97e4-0d7e1c94f8c8,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48968.12
ab06746a-a75d-45c5-8b8e-07dfc87121ae,Structuring band 9500–9999.99 SEK,2025-10-06,9707.45
771b0af8-bedf-4735-a320-f6a0142f88cd,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49190.49
8ddc9c29-69af-4f9e-a0eb-5ddccbeeb4db,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49205.33
0f6f85ac-fed1-4ebf-bf81-25fd75e37088,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49628.81
12afa976-6f7a-4279-8c83-53d839bb79bf,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49208.68
0312d734-9567-47da-b8d0-1f426fb98ff3,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49821.59
2d1c715e-6c11-41b9-ae19-a0648753340e,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49525.32
e0f56caf-0dda-46ac-b4d4-b61ec0230af4,Structuring band 9500–9999.99 SEK,2025-10-06,9803.6
b2160a89-39f6-4a61-b93b-254cfff55b43,Structuring band 9500–9999.99 SEK,2025-10-06,9871.87
94226493-1046-4b56-9c3a-c8418c951430,Structuring band 9500–9999.99 SEK,2025-10-06,9568.95
70b7a2ac-396f-43c3-85c8-e91edb4fa5f7,Structuring band 9500–9999.99 SEK,2025-10-06,9831.01
4496dfd6-1803-421d-8f6e-1d1fa5f5b573,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,48949.5
87187033-f014-4625-b60b-eb89ce653900,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49807.42
c4828213-2c6a-4433-8232-00bd95b54c58,Structuring band 9500–9999.99 SEK,2025-10-06,9669.32
91dc0bb7-f77a-4b01-b402-78942b1e44e5,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49550.96
ac63ad68-9ec3-4799-84ac-0d5b67249255,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49392.41
8d52a588-3d4e-472a-bf10-7e0bd1205e91,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49254.96
a0e7a529-0ebc-4602-ae5a-55bfd7f0aff0,Structuring band 9500–9999.99 SEK,2025-10-06,9612.49
3f5bfba9-bdce-4023-8819-6577a58ccf20,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49140.09
9c660c6a-5500-4136-b01c-4b5529c5fcad,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49353.14
122e60f2-895a-447e-a569-3f9e73c8e880,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49424.66
ef0713fe-9be4-44c6-b222-9f3af8d65ae8,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49670.59
b21f1ca1-1b9a-4800-976e-9a37f3998f00,Structuring band 9500–9999.99 SEK,2025-10-06,9929.94
a37e58bd-32a0-4f9f-a03d-04a8afca8d19,Structuring band 9500–9999.99 SEK,2025-10-06,9756.08
a461e91d-b9af-44a3-bc39-af36e45ecd3e,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49431.16
fc2dcc7f-991c-4b43-aa1e-aacc876a1255,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49920.92
dbbccaba-a522-407a-bf0d-4802875383ef,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49280.43
5b243a77-d92e-4b47-a127-bad69cf3107e,Structuring band 9500–9999.99 SEK,2025-10-06,9923.87
55e384ea-deae-40fc-88f0-ceacaab5a3f7,Structuring band 9500–9999.99 SEK,2025-10-06,9757.49
8fc525d8-8f4d-4c14-bfff-2fa86caa08db,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49539.47
7325b5b6-6d9b-441d-a292-de713dcb8e52,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49949.48
a7b2013c-491f-4e20-b7c1-31b1397447ef,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49205.48
6cfb11a6-085f-4507-9911-26c3fc344b24,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49241.45
f8ca13d8-b85a-4f0c-9b29-eabdb88da38e,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49835.43
21eee25d-3314-45f2-86b9-7f61d4722440,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49898.32
5147a704-cc5e-466f-8ba0-cd958abee87c,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49910.51
6933471b-ce6b-4024-a112-3b11962cad09,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49725.42
d32b114d-0326-4aee-8e40-d7714f44a5dc,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49567.64
1f77d2ca-a9d2-45ca-bf69-8da0980cf3c5,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49103.98
92403171-8221-43bf-bcf8-b1a70e3d3caa,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49895.32
8f14c52a-b0b9-4e1a-97d6-eacadb8ccddb,Structuring band 9500–9999.99 SEK,2025-10-06,9768.55
e1e6905d-c51a-46a6-800b-5a3e0c67f22a,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49925.65
cd58d26e-3d64-4652-bc5a-62cc9c6e8586,Structuring band 9500–9999.99 SEK,2025-10-06,9621.12
6a9fa9bd-0a66-4715-84b9-213c21d754a9,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49880.08
1c059a71-8c29-422d-aaf4-070b54990726,Structuring band 9500–9999.99 SEK,2025-10-06,9663.04
a5579967-fc98-4ed9-bbe4-4e9cb7a545b9,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49239.38
7acce09b-49c0-426c-86be-f625380b2601,Structuring band 9500–9999.99 SEK,2025-10-06,9606.21
cd0b06ae-178f-4d2e-ab8c-f4df82f33922,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49030.21
fca8172c-6c92-4718-b9db-40c9e833e510,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49712.24
f8a083ca-889d-4a04-b2b5-356dd55d26b8,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49207.07
102925e7-ac9a-4569-ada8-d8ad35907839,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49901.73
6b929b05-93aa-4fec-af03-4257046c13c6,Structuring band 9500–9999.99 SEK,2025-10-06,9575.29
32163c01-c24e-404f-a904-a72fbf2abf6e,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49805.91
64285fe7-d241-4e6c-8fd9-d622b7cb4c13,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49424.23
b5659188-cf6d-4180-9df3-c6b63c974699,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49418.7
350b8d9a-d003-4eab-9f0b-e299a91cf995,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49678.18
66e91fbe-928a-432e-8677-a458b47da357,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49758.73
8ee4e469-2249-4498-9a5e-d36661885bb2,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49977.71
d18ffc07-bea0-4e46-9f7f-e5c4c2723ddd,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49361.56
19a785d2-9753-4ce6-9dbc-16dd13173ab4,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49002.03
5a8dd7e5-c2e5-41ab-8292-f4776d16864b,"High amount vs p98 (per valuta), New counterparty (>14d) + high amount",2025-10-06,49629.86
0cef7eee-c7e8-461d-bc2e-a8ab4ea68978,Structuring band 9500–9999.99 SEK,2025-10-06,9684.53
3a18010e-491f-431d-9389-2e074bbb08a3,Structuring band 9500–9999.99 SEK,2025-10-06,9899.33
fdfddfe1-2a9b-4712-a516-ac7850cbcd31,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49628.4
1e805b93-10f9-421d-8ba7-34f6740679cd,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49287.63
14557aa6-ae74-4143-a9ca-d56785893704,"High amount vs p98 (per valuta), High-value cross-border (strict), New counterparty (>14d) + high amount",2025-10-06,49518.48
